ID,Title,Episodes,Type,Aired,Producers,Studios,Source,Genres,Duration (mins),Score,Scored By,Rank,Popularity,Year
10948.0,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma na Hibi,1.0,Special,"Jan 27, 2006",UNKNOWN,Production I.G,Manga,"Comedy, Sci-Fi",3.0,6.73,2016.0,56212.0,7724.0,2006.0
10949.0,Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi - Interval,3.0,Special,"Feb 25, 2004",UNKNOWN,Production I.G,UNKNOWN,"Comedy, Sci-Fi",1.0,6.34,1482.0,79002.0,7995.0,2004.0
10950.0,Koukaku Kidoutai: Stand Alone Complex - Solid State Society 3D - Tachikoma na Hibi,3.0,Special,"Jul 22, 2011",UNKNOWN,Production I.G,UNKNOWN,"Comedy, Sci-Fi",4.0,6.59,1372.0,64612.0,8275.0,2011.0
10954.0,Toei Robot Girls,1.0,ONA,"Jul 2, 2011",UNKNOWN,Toei Animation,Original,UNKNOWN,1.0,5.28,1038.0,125212.0,10842.0,2011.0
10958.0,High Score,8.0,TV,"Nov 28, 2011 to Jan 30, 2012",UNKNOWN,DLE,4-koma manga,UNKNOWN,3.0,5.51,4108.0,118852.0,7002.0,2011.0
10964.0,Heavy,1.0,Movie,"Apr 14, 1990",Creative Bridge,Artland,Manga,"Drama, Sports",52.0,5.75,459.0,109792.0,12780.0,1990.0
10965.0,Kagaku Bouken-tai Tansar 5,34.0,TV,"Jul 27, 1979 to Mar 28, 1980",UNKNOWN,Sunrise,UNKNOWN,"Adventure, Mystery, Sci-Fi, Supernatural",24.0,6.09,407.0,93082.0,14169.0,1979.0
10967.0,Circuit no Ookami II: Modena no Ken,1.0,OVA,"Dec 21, 1990","Magic Bus, Studio G7",Gainax,Manga,UNKNOWN,44.0,5.32,473.0,124212.0,13353.0,1990.0
10979.0,48x61,1.0,ONA,2002,UNKNOWN,Madhouse,Original,"Comedy, Sports",6.0,5.26,1232.0,125582.0,11250.0,2002.0
10987.0,Zettai Zetsumei Dangerous Jiisan (2004),51.0,TV,"Apr 4, 2004 to Mar 27, 2005",Shogakukan,Studio Hibari,Manga,UNKNOWN,5.0,5.76,146.0,109542.0,15181.0,2004.0
10989.0,Stray Sheep: Poe no Chicchana Daibouken,18.0,TV,"Oct 16, 2001 to Jan 1, 2005",Fuji TV,Robot Communications,Original,UNKNOWN,2.0,6.02,130.0,96692.0,16543.0,2001.0
10999.0,Inazuma Eleven Go: Kyuukyoku no Kizuna Gryphon,1.0,Movie,"Dec 23, 2011",Dentsu Tec,OLM,Game,"Sci-Fi, Sports",90.0,7.45,10995.0,21312.0,5069.0,2011.0
11001.0,Toshokan Sensou: Kakumei no Tsubasa,1.0,Movie,"Jun 16, 2012","Kadokawa Shoten, Dwango, Sony PCL, Jinnan Studio, Cinema Sunshine",Production I.G,Novel,"Action, Comedy, Romance",104.0,7.73,8997.0,11812.0,4600.0,2012.0
11005.0,Holy Knight,2.0,OVA,"Mar 21, 2012 to May 25, 2012",Cammot,Lyrics,Manga,"Fantasy, Ecchi",28.0,5.89,18865.0,103542.0,3482.0,2012.0
11009.0,Pokemon 3D Adventure 2: Pikachu no Kaitei Daibouken,1.0,Movie,"May 20, 2006",UNKNOWN,OLM,Game,"Adventure, Comedy, Fantasy",14.0,6.85,4239.0,50072.0,6490.0,2006.0
11013.0,Inu x Boku SS,12.0,TV,"Jan 13, 2012 to Mar 30, 2012","Aniplex, Square Enix, Mainichi Broadcasting System, Movic",David Production,Manga,"Comedy, Romance, Supernatural",24.0,7.37,238517.0,24452.0,452.0,2012.0
11017.0,Battle Spirits: Heroes,50.0,TV,"Sep 18, 2011 to Sep 2, 2012",Nagoya Broadcasting Network,Sunrise,Card game,UNKNOWN,23.0,6.18,1006.0,87852.0,10764.0,2011.0
11019.0,Pokemon 3D Adventure: Mew wo Sagase!,1.0,Movie,"Mar 18, 2005",UNKNOWN,OLM,Game,"Adventure, Comedy, Fantasy",11.0,6.98,4430.0,44242.0,6346.0,2005.0
11021.0,Muv-Luv Alternative: Total Eclipse,24.0,TV,"Jul 2, 2012 to Dec 24, 2012","TV Tokyo, Avex Entertainment, AT-X, Magic Capsule, Nippon Cultural Broadcasting","Satelight, lxtl",Light novel,"Action, Drama, Sci-Fi",24.0,7.08,41859.0,39482.0,2206.0,2012.0
11031.0,Vampire,2.0,OVA,"Sep 16, 2011 to Jan 20, 2012","Digital Works, MS Pictures",Y.O.U.C,Original,"Supernatural, Hentai",27.0,6.56,2626.0,,7642.0,2011.0
11033.0,"Natsu-iro Egao de 1, 2, Jump!",1.0,Music,"Aug 24, 2011",Lantis,Sunrise,Other,UNKNOWN,5.0,7.23,7829.0,,5728.0,2011.0
11043.0,Install Pilot,1.0,TV Special,"Jul 18, 2011",UNKNOWN,Asahi Production,Original,"Action, Sci-Fi",12.0,5.46,293.0,120282.0,14323.0,2011.0
11049.0,Shin Maple Town Monogatari: Palm Town-hen - Konnichiwa! Atarashii Machi,1.0,Movie,"Mar 14, 1987",UNKNOWN,Toei Animation,Original,"Fantasy, Slice of Life",30.0,6.18,211.0,88292.0,15059.0,1987.0
11053.0,Doraemon Movie 32: Nobita to Kiseki no Shima - Animal Adventure,1.0,Movie,"Mar 3, 2012",Tokyo Movie Shinsha,Shin-Ei Animation,UNKNOWN,"Adventure, Comedy, Fantasy",100.0,7.3,4741.0,28052.0,7383.0,2012.0
11061.0,Hunter x Hunter (2011),148.0,TV,"Oct 2, 2011 to Sep 24, 2014","VAP, Nippon Television Network, Shueisha",Madhouse,Manga,"Action, Adventure, Fantasy",23.0,9.03,1813456.0,92.0,8.0,2011.0
11065.0,Shoukoujo The Animation,2.0,OVA,"Oct 28, 2011 to Jan 27, 2012",Pink Pineapple,Office Take Off,Visual novel,UNKNOWN,26.0,6.73,3632.0,,6785.0,2011.0
11067.0,Oppai Heart: Kanojo wa Kedamono Hatsujouki!?,2.0,OVA,"Oct 28, 2011 to Feb 24, 2012",UNKNOWN,Nihikime no Dozeu,Visual novel,UNKNOWN,28.0,6.75,3621.0,,6608.0,2011.0
11069.0,Pokemon: Pikachu no Fushigi na Fushigi na Daibouken,1.0,Special,"Aug 1, 2010",UNKNOWN,OLM,Game,"Adventure, Comedy, Fantasy",21.0,6.29,2519.0,82542.0,7801.0,2010.0
11073.0,Pokemon Introductory Recap,1.0,Movie,"Jul 18, 1998",UNKNOWN,OLM,Game,UNKNOWN,2.0,6.44,5471.0,73732.0,6170.0,1998.0
11077.0,Hellsing: The Dawn,3.0,Special,"Jul 27, 2011 to Dec 26, 2012",UNKNOWN,Graphinica,Manga,"Action, Horror, Supernatural",10.0,7.12,43355.0,37802.0,2152.0,2011.0
11079.0,Kill Me Baby,13.0,TV,"Jan 6, 2012 to Mar 30, 2012","Pony Canyon, TBS, Magic Capsule",J.C.Staff,4-koma manga,UNKNOWN,24.0,6.86,51597.0,49822.0,1856.0,2012.0
11083.0,Nurarihyon no Mago: Sennen Makyou Recaps,2.0,TV Special,"Sep 25, 2011 to Dec 25, 2011",UNKNOWN,Studio Deen,Manga,"Action, Supernatural",23.0,6.68,5337.0,59672.0,6035.0,2011.0
11087.0,Awake,2.0,Special,"Aug 16, 1984 to 1987",Studio AWAKE,UNKNOWN,Original,"Action, Sci-Fi",3.0,5.11,483.0,128522.0,13377.0,1984.0
11093.0,Ziggy: Soreyuke! R&R Band,1.0,Movie,"Jul 12, 1991",UNKNOWN,Studio Deen,UNKNOWN,"Adventure, Mystery",70.0,5.47,405.0,120052.0,13601.0,1991.0
11099.0,Tiger & Bunny Pilot,1.0,Special,"May 27, 2011",UNKNOWN,Sunrise,Original,"Action, Comedy",2.0,6.15,3868.0,90062.0,6613.0,2011.0
11101.0,Honoo no Alpenrose,2.0,OVA,"Feb 15, 1986 to Mar 31, 1986",UNKNOWN,Tatsunoko Production,Manga,"Drama, Romance",76.0,6.16,507.0,89512.0,13197.0,1986.0
11103.0,Busou Shinki Moon Angel,10.0,ONA,"Sep 7, 2011 to Jan 26, 2012",UNKNOWN,"TNK, Kinema Citrus",Other,"Action, Sci-Fi",5.0,6.54,5727.0,67162.0,5890.0,2011.0
11111.0,Another,12.0,TV,"Jan 10, 2012 to Mar 27, 2012","Lantis, Kadokawa Shoten, TOHO, KlockWorx, Bandai Namco Live Creative, NTT Docomo",P.A. Works,Novel,"Horror, Mystery",24.0,7.47,1008757.0,20082.0,59.0,2012.0
11113.0,Usagi Drop Specials,4.0,Special,"Oct 28, 2011 to Jan 27, 2012",UNKNOWN,Production I.G,Manga,UNKNOWN,5.0,7.92,41581.0,7732.0,2664.0,2011.0
11123.0,Sekaiichi Hatsukoi 2,12.0,TV,"Oct 8, 2011 to Dec 24, 2011","Lantis, Kadokawa Shoten, AT-X, KlockWorx",Studio Deen,Manga,UNKNOWN,24.0,7.82,91464.0,9832.0,1527.0,2011.0
11135.0,Hybrid Child,4.0,OVA,"Oct 29, 2014 to Jan 28, 2015",Lantis,Studio Deen,Manga,"Boys Love, Drama, Sci-Fi",25.0,7.5,38799.0,19112.0,2485.0,2014.0
11141.0,Blue Seagull,1.0,Movie,"Nov 5, 1994",UNKNOWN,UNKNOWN,UNKNOWN,"Action, Hentai",74.0,3.99,459.0,,12680.0,1994.0
11161.0,Hoshizora e Kakaru Hashi: Kakaru ka? Gakuensai ni Koi no Hashi,1.0,Special,"Dec 21, 2011",UNKNOWN,Doga Kobo,Visual novel,"Comedy, Romance, Ecchi",26.0,6.8,15867.0,52752.0,4153.0,2011.0
11177.0,Cross Fight B-Daman,52.0,TV,"Oct 2, 2011 to Sep 30, 2012","TV Tokyo, d-rights",SynergySP,UNKNOWN,UNKNOWN,14.0,6.55,5112.0,66912.0,6841.0,2011.0
11179.0,Papa no Iukoto wo Kikinasai!,12.0,TV,"Jan 11, 2012 to Mar 28, 2012","Starchild Records, KlockWorx, PPP, Studio Mausu, Shueisha",feel.,Light novel,"Comedy, Romance",23.0,7.25,102584.0,30742.0,1260.0,2012.0
11185.0,Kowaku no Toki,4.0,OVA,"Oct 28, 2011 to Jul 25, 2014",UNKNOWN,PoRO,Visual novel,UNKNOWN,29.0,5.89,4386.0,,6127.0,2011.0
11189.0,Pair,1.0,Music,"Aug 24, 2011",UNKNOWN,Khara,Original,UNKNOWN,3.0,5.55,673.0,,13072.0,2011.0
11209.0,Maken-Ki! OVA,2.0,OVA,"Mar 1, 2012 to Sep 25, 2013",AIC,"Xebec, AIC Spirits",Manga,"Action, Ecchi",26.0,6.58,29586.0,64772.0,2858.0,2012.0
11213.0,Hoshi no Ko Poron,260.0,TV,"Apr 1, 1974 to Apr 4, 1975",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,5.0,6.06,163.0,94802.0,15189.0,1974.0
11221.0,Machikado no Märchen,1.0,OVA,"Jul 21, 1984",Kitty Films,Kitty Film Mitaka Studio,Original,UNKNOWN,54.0,6.05,623.0,95572.0,10853.0,1984.0
11227.0,Rinne no Lagrange,12.0,TV,"Jan 8, 2012 to Mar 25, 2012","Production I.G, Bandai Visual, Yomiuri Telecasting, flying DOG, Dwango",Xebec,Original,"Action, Comedy, Sci-Fi",23.0,6.88,24422.0,48562.0,2608.0,2012.0
11235.0,Amagami SS+ Plus,13.0,TV,"Jan 6, 2012 to Mar 30, 2012",TBS,AIC,Visual novel,UNKNOWN,24.0,7.38,91909.0,23822.0,1420.0,2012.0
11237.0,Hidamari Sketch x SP,2.0,TV Special,"Oct 30, 2011 to Nov 6, 2011","Aniplex, Lantis, TBS, Movic, Houbunsha",Shaft,4-koma manga,UNKNOWN,24.0,7.76,7588.0,11132.0,5522.0,2011.0
11239.0,Hidamari Sketch x Honeycomb,12.0,TV,"Oct 5, 2012 to Dec 21, 2012","Aniplex, Lantis, TBS, Movic, Houbunsha, Grooove",Shaft,4-koma manga,UNKNOWN,24.0,7.93,10975.0,7592.0,4605.0,2012.0
11241.0,Brave 10,12.0,TV,"Jan 8, 2012 to Mar 25, 2012","Media Factory, Studio Saki Makura, TMS Music",TMS Entertainment,Manga,"Action, Adventure",23.0,6.73,71188.0,56552.0,1603.0,2012.0
11255.0,Ikkitousen: Shuugaku Toushi Keppuuroku,1.0,OVA,"Nov 12, 2011","Genco, Media Factory, AT-X, Bushiroad, Showgate",Arms,Manga,"Action, Ecchi",43.0,6.56,7237.0,66192.0,4969.0,2011.0
11266.0,Ao no Exorcist: Kuro no Iede,1.0,Special,"Oct 26, 2011",Aniplex,A-1 Pictures,Manga,UNKNOWN,24.0,7.28,68739.0,28732.0,1707.0,2011.0
11268.0,Ganso Tensai Bakabon,103.0,TV,"Oct 6, 1975 to Sep 26, 1977",Tokyo Movie Shinsha,UNKNOWN,Manga,"Comedy, Slice of Life",24.0,6.3,666.0,81482.0,12356.0,1975.0
11269.0,Maken Liner 0011 Henshin Seyo!,1.0,Movie,"Jul 16, 1972",UNKNOWN,Toei Animation,UNKNOWN,"Action, Sci-Fi",50.0,5.29,372.0,124852.0,13903.0,1972.0
11275.0,Akadou Suzunosuke,52.0,TV,"Apr 5, 1972 to Mar 28, 1973",Tokyo Movie Shinsha,UNKNOWN,UNKNOWN,UNKNOWN,24.0,6.16,472.0,89282.0,13213.0,1972.0
11281.0,Keroro Gunsou: Mushakero Ohirome Sengoku Ranstar Dai Battle,1.0,Special,"Mar 1, 2008",Kadokawa Pictures Japan,Sunrise,Manga,"Action, Comedy",14.0,6.54,490.0,67322.0,12423.0,2008.0
11285.0,Black★Rock Shooter (TV),8.0,TV,"Feb 3, 2012 to Mar 23, 2012","Aniplex, Dentsu, Fuji TV, TOHO, Ultra Super Pictures, Sony Music Entertainment, Fujipacific Music, MAGES., Good Smile Company","Ordet, SANZIGEN",Other,"Action, Drama, Fantasy",23.0,6.79,178116.0,53302.0,686.0,2012.0
11299.0,Kero 0: Shuppatsu da yo! Zenin Shuugou!,1.0,Special,"Mar 7, 2009",UNKNOWN,Sunrise,Manga,"Action, Adventure, Comedy, Sci-Fi",15.0,6.87,679.0,49082.0,11532.0,2009.0
11307.0,Ginga Patrol PJ,26.0,TV,"Oct 9, 1982 to 1983",Fuji TV,Eiken,UNKNOWN,"Drama, Sci-Fi",25.0,6.74,536.0,55882.0,13122.0,1982.0
11313.0,Kimi no Iru Machi: Tasogare Kousaten,2.0,OVA,"Mar 16, 2012 to Jun 15, 2012",Kodansha,Tatsunoko Production,Manga,"Drama, Romance",24.0,7.18,19988.0,34052.0,3477.0,2012.0
11319.0,Zero no Tsukaima F,12.0,TV,"Jan 7, 2012 to Mar 24, 2012","Cospa, Showgate",J.C.Staff,Light novel,"Action, Adventure, Comedy, Fantasy, Romance, Ecchi",24.0,7.42,245985.0,22302.0,556.0,2012.0
11321.0,Nee Summer!,2.0,OVA,"Dec 30, 2011 to Apr 6, 2012",Mary Jane,Rabbit Gate,Visual novel,UNKNOWN,14.0,7.12,12790.0,,4211.0,2011.0
11339.0,A-Channel+smile,2.0,OVA,"Mar 21, 2012","Aniplex, Dentsu, Mainichi Broadcasting System",Studio Gokumi,4-koma manga,UNKNOWN,25.0,7.09,11623.0,39022.0,4743.0,2012.0
11341.0,Tantei Opera Milky Holmes Dai 2 Maku,12.0,TV,"Jan 5, 2012 to Mar 22, 2012","Sotsu, Lantis, Dwango, Bushiroad, Good Smile Company, Chrono Gear Creative","J.C.Staff, Artland",Original,"Comedy, Mystery",23.0,7.19,8358.0,33382.0,5117.0,2012.0
11349.0,Soredemo Tsuma wo Aishiteru,3.0,OVA,"Oct 21, 2011 to Sep 20, 2013","Cotton Doll, Lune-Pictures",T-Rex,Visual novel,UNKNOWN,27.0,6.45,4234.0,,6376.0,2011.0
11355.0,"Kono Danshi, Uchuujin to Tatakaemasu.",1.0,OVA,"Oct 10, 2011",UNKNOWN,CoMix Wave Films,Original,"Action, Boys Love, Fantasy, Supernatural",28.0,6.73,12405.0,56212.0,4392.0,2011.0
11357.0,Micro Teukgongdae Diatron 5,1.0,Movie,"Jul 20, 1985",Daekwang Planning,UNKNOWN,Other,UNKNOWN,57.0,3.81,563.0,135502.0,13395.0,1985.0
11359.0,Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,1.0,TV Special,"Aug 2, 2011",Fuji TV,Toei Animation,Manga,"Action, Comedy, Fantasy, Sci-Fi",23.0,7.54,28471.0,17782.0,3199.0,2011.0
11371.0,Shin Tennis no Oujisama,13.0,TV,"Jan 5, 2012 to Mar 29, 2012","TV Tokyo, Bandai Visual, Nihon Ad Systems, TV Tokyo Music, Marvelous AQL, Shueisha","Production I.G, M.S.C",Manga,UNKNOWN,23.0,7.54,32003.0,17642.0,2802.0,2012.0
11375.0,.hack//The Movie: Sekai no Mukou ni,1.0,Movie,"Jan 21, 2012","Bandai, flying DOG, Asmik Ace","CyberConnect2, Anima",Game,"Action, Adventure, Fantasy, Mystery, Sci-Fi",111.0,7.04,7893.0,41222.0,5144.0,2012.0
11385.0,Digimon Xros Wars: Toki wo Kakeru Shounen Hunter-tachi,25.0,TV,"Oct 2, 2011 to Mar 25, 2012",TV Asahi,Toei Animation,Original,"Action, Adventure, Comedy, Fantasy",25.0,6.41,13784.0,75132.0,4372.0,2011.0
11389.0,Happy Kappy Recap,1.0,TV Special,"Aug 17, 2011",Shogakukan Music & Digital Entertainment,UNKNOWN,Manga,"Comedy, Fantasy",5.0,5.58,155.0,116572.0,17153.0,2011.0
11405.0,Skyers 5,12.0,TV,"Oct 4, 1967 to Dec 20, 1967",Tele-Cartoon Japan,Eiken,UNKNOWN,"Action, Sci-Fi",24.0,5.92,172.0,101922.0,14884.0,1967.0
11411.0,Hell Target,1.0,OVA,"Jan 21, 1987",UNKNOWN,Nakamura Production,UNKNOWN,"Horror, Sci-Fi",50.0,4.59,1259.0,133622.0,10135.0,1987.0
11421.0,Iruka to Shounen,13.0,TV,"Jul 30, 1975 to Aug 15, 1975",UNKNOWN,Eiken,UNKNOWN,UNKNOWN,25.0,5.82,126.0,106622.0,16115.0,1975.0
11433.0,Ano Natsu de Matteru,12.0,TV,"Jan 10, 2012 to Mar 27, 2012","Geneon Universal Entertainment, Genco, AT-X, Bushiroad, Showgate",J.C.Staff,Original,"Drama, Romance, Sci-Fi",23.0,7.4,182804.0,23032.0,618.0,2012.0
11441.0,Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen,2.0,OVA,"Dec 17, 2011 to Jun 23, 2012",Aniplex,Studio Deen,Manga,"Action, Drama",46.0,7.12,13093.0,37432.0,4245.0,2011.0
11445.0,UFO Princess Valkyrie: Recap,1.0,Special,"Aug 23, 2003","Media Factory, Nippon Columbia, KlockWorx, Toshiba Entertainment",TNK,Manga,"Comedy, Romance, Sci-Fi",45.0,6.14,515.0,90242.0,12224.0,2003.0
11447.0,Yuureisen,1.0,Movie,Apr 1956,UNKNOWN,UNKNOWN,Book,UNKNOWN,11.0,5.62,1101.0,115312.0,11130.0,1956.0
11457.0,Chibi☆Devi!,75.0,TV,"Oct 10, 2011 to Feb 17, 2014","Shogakukan-Shueisha Productions, Half H.P Studio",SynergySP,Manga,"Slice of Life, Supernatural",5.0,6.9,7602.0,47462.0,4844.0,2011.0
11465.0,Tsuma no Haha Sayuri,2.0,OVA,"Oct 21, 2011 to Feb 17, 2012",Digital Works,Y.O.U.C,Visual novel,UNKNOWN,27.0,6.55,2524.0,,7815.0,2011.0
11467.0,TSF Monogatari,2.0,OVA,"Nov 25, 2011 to Feb 24, 2012",Pink Pineapple,Office TakeOut,Manga,UNKNOWN,26.0,6.6,8673.0,,5172.0,2011.0
11469.0,BaBuKa: Gokudou no Tsuma,2.0,OVA,"Oct 21, 2011 to Nov 18, 2011",MS Pictures,Studio 9 Maiami,Original,UNKNOWN,17.0,5.75,1571.0,,9081.0,2011.0
11471.0,Dororo Pilot,1.0,Special,Jan 1968,UNKNOWN,Mushi Production,Manga,UNKNOWN,14.0,5.77,2111.0,109092.0,8404.0,1968.0
11483.0,Redline Pilot,1.0,Special,"Jan 12, 2009",Tohokushinsha Film Corporation,Madhouse,Original,UNKNOWN,5.0,6.7,4974.0,58102.0,6323.0,2009.0
11487.0,Sekiranun Graffiti,1.0,Music,"Aug 13, 2011",Sony Music Entertainment,Studio Deen,Game,UNKNOWN,3.0,6.91,4210.0,,7636.0,2011.0
11491.0,Recorder to Randoseru Do♪,13.0,TV,"Jan 6, 2012 to Mar 28, 2012","Takeshobo, Dream Creation",Seven,4-koma manga,"Comedy, Slice of Life",3.0,6.62,26234.0,63162.0,3048.0,2012.0
11499.0,Sankarea,12.0,TV,"Apr 6, 2012 to Jun 29, 2012","Lantis, Pony Canyon, TBS, Kodansha, BS-TBS",Studio Deen,Manga,"Comedy, Horror, Romance, Supernatural, Ecchi",24.0,7.27,320145.0,29392.0,356.0,2012.0
11505.0,Kiss Dum: Omokage,1.0,Special,"Sep 29, 2011",Bandai Visual,Satelight,Original,UNKNOWN,12.0,6.01,342.0,97232.0,13230.0,2011.0
11507.0,Kami nomi zo Shiru Sekai: Nonstop!! Hunters,1.0,Music,"Sep 21, 2011",UNKNOWN,Manglobe,Manga,UNKNOWN,2.0,6.54,5524.0,,6090.0,2011.0
11511.0,Bouei Honou / Evidence,2.0,Music,"Apr 20, 2011",Pony Canyon,UNKNOWN,Original,UNKNOWN,4.0,5.6,906.0,,12218.0,2011.0
11521.0,Hello Kitty: Ringo no Mori no Fantasy,13.0,TV,"Apr 4, 2006 to Sep 19, 2006",Sanrio,Asahi Production,UNKNOWN,"Comedy, Fantasy",9.0,6.0,372.0,97842.0,13191.0,2006.0
11523.0,Shiofuki Mermaid,1.0,OVA,"Oct 28, 2011",Lune-Pictures,Schoolzone,Visual novel,UNKNOWN,28.0,6.27,1449.0,,9389.0,2011.0
11531.0,Un-Go: Inga-ron,1.0,Movie,"Nov 19, 2011",UNKNOWN,Bones,Novel,"Mystery, Supernatural",48.0,7.51,19695.0,18832.0,3706.0,2011.0
11533.0,Momotarou Densetsu,51.0,TV,"Oct 2, 1989 to Oct 1, 1990",TV Tokyo,Knack Productions,Game,"Adventure, Comedy",22.0,6.26,421.0,84092.0,13701.0,1989.0
11537.0,Yamatarou Kaeru,1.0,OVA,"Aug 15, 1986",UNKNOWN,Tezuka Productions,Manga,UNKNOWN,24.0,6.12,977.0,91852.0,12246.0,1986.0
11541.0,Ad Lib Anime Kenkyuujo,38.0,TV,"Oct 16, 2011 to Mar 31, 2013",UNKNOWN,UNKNOWN,Original,UNKNOWN,4.0,5.88,235.0,103572.0,13360.0,2011.0
11543.0,Hate You,1.0,Music,"Jul 20, 2011",UNKNOWN,UNKNOWN,Original,UNKNOWN,3.0,6.02,1414.0,,11254.0,2011.0
11545.0,Happyakuyachou Hyouri Kewaishi,16.0,TV,"Oct 9, 1990 to Apr 30, 1991",TBS,Shin-Ei Animation,UNKNOWN,UNKNOWN,11.0,6.16,296.0,89492.0,13634.0,1990.0
11547.0,Sengoku☆Paradise Kiwami,26.0,TV,"Oct 4, 2011 to Mar 27, 2012","TV Tokyo, G-mode","Milky Cartoon, LMD",Visual novel,"Action, Romance",3.0,5.98,1149.0,98762.0,8345.0,2011.0
11553.0,Toradora!: Bentou no Gokui,1.0,Special,"Dec 21, 2011",UNKNOWN,J.C.Staff,Light novel,"Comedy, Gourmet",27.0,7.43,101271.0,21682.0,1365.0,2011.0
11561.0,Sougen no Ko Tenguri,1.0,Movie,1977,UNKNOWN,Shin-Ei Animation,Original,"Adventure, Drama",21.0,6.05,852.0,95182.0,12429.0,1977.0
11569.0,Precure All Stars DX the Dance Live♥: Miracle Dance Stage e Youkoso,1.0,OVA,"Nov 25, 2011",UNKNOWN,Toei Animation,Original,UNKNOWN,14.0,6.93,933.0,46282.0,10466.0,2011.0
11577.0,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,1.0,Movie,"Apr 20, 2013","Frontier Works, Media Factory, Movic, AT-X, Kadokawa Pictures Japan, MAGES., Cinema Sunshine",White Fox,Visual novel,"Drama, Sci-Fi",90.0,8.45,362575.0,1662.0,374.0,2013.0
11579.0,Jubilee,1.0,Music,1999,UNKNOWN,"Yamamura Animation, Inc.",Original,UNKNOWN,5.0,5.2,618.0,,13523.0,1999.0
11583.0,Kami nomi zo Shiru Sekai: Natsu-iro Surprise,1.0,Music,"Sep 14, 2011",UNKNOWN,Manglobe,Manga,UNKNOWN,2.0,6.51,4973.0,,6572.0,2011.0
11595.0,Perman (1983),526.0,TV,"Apr 4, 1983 to Jul 2, 1985","TV Asahi, Asatsu DK",Shin-Ei Animation,Manga,UNKNOWN,12.0,6.67,2826.0,59802.0,9048.0,1983.0
11597.0,Nisemonogatari,11.0,TV,"Jan 8, 2012 to Mar 18, 2012","Aniplex, Kodansha, Rakuonsha",Shaft,Light novel,"Comedy, Mystery, Supernatural, Ecchi",25.0,8.13,438064.0,4752.0,277.0,2012.0
11615.0,Morita-san wa Mukuchi. 2,13.0,TV,"Oct 5, 2011 to Dec 28, 2011","DAX Production, Takeshobo",Seven,4-koma manga,"Comedy, Slice of Life",3.0,6.63,7735.0,62332.0,5777.0,2011.0
11617.0,High School DxD,12.0,TV,"Jan 6, 2012 to Mar 23, 2012","Genco, Lantis, Media Factory, AT-X, PRA, Showgate, Atelier Musa, Fujimi Shobo",TNK,Light novel,"Action, Comedy, Romance, Supernatural, Ecchi",24.0,7.32,916858.0,26722.0,88.0,2012.0
11633.0,Blood Lad,10.0,TV,"Jul 8, 2013 to Sep 9, 2013","Kadokawa Shoten, KlockWorx, flying DOG",Brain's Base,Manga,"Action, Comedy, Fantasy",24.0,7.24,365890.0,31142.0,299.0,2013.0
11635.0,Sacred Seven: Shirogane no Tsubasa,1.0,Movie,"Jan 7, 2012",UNKNOWN,Sunrise,Original,"Action, Sci-Fi",59.0,6.63,1941.0,62432.0,7752.0,2012.0
11659.0,Pink Mizu Dorobou Ame Dorobou,1.0,Movie,"Jul 7, 1990",UNKNOWN,Toei Animation,Manga,"Action, Comedy, Fantasy",30.0,5.63,959.0,115022.0,11287.0,1990.0
11661.0,Robo to Shoujo (Kari),9.0,ONA,"Jun 16, 2010 to Jun 19, 2011",UNKNOWN,UNKNOWN,UNKNOWN,"Action, Comedy, Sci-Fi",1.0,5.36,920.0,123322.0,11256.0,2010.0
11663.0,Hakuouki OVA,2.0,OVA,Mar 2011,UNKNOWN,Studio Deen,Visual novel,"Action, Drama, Supernatural",8.0,7.39,5091.0,23792.0,5751.0,2011.0
11665.0,Natsume Yuujinchou Shi,13.0,TV,"Jan 3, 2012 to Mar 27, 2012","TV Tokyo, Aniplex, Nihon Ad Systems, Hakusensha, Sony Music Entertainment",Brain's Base,Manga,"Slice of Life, Supernatural",24.0,8.64,111188.0,792.0,1013.0,2012.0
11679.0,Chainsaw Maid,1.0,ONA,"Dec 8, 2007",Pony Canyon,UNKNOWN,Original,"Comedy, Horror, Supernatural",6.0,5.18,5495.0,127262.0,7039.0,2007.0
11685.0,Takarajima Memorial: Yuunagi to Yobareta Otoko,1.0,OVA,"Dec 21, 1992",UNKNOWN,Tokyo Movie Shinsha,Novel,"Adventure, Drama, Mystery, Supernatural",7.0,6.5,737.0,69402.0,12160.0,1992.0
11687.0,Pussycat,1.0,ONA,"Dec 8, 2008",UNKNOWN,UNKNOWN,Original,"Fantasy, Horror",5.0,4.26,3721.0,134852.0,8393.0,2008.0
11689.0,CCW: Crazy Clay Wrestling,1.0,ONA,"Apr 21, 2007",UNKNOWN,UNKNOWN,Original,UNKNOWN,6.0,3.67,1908.0,135622.0,10488.0,2007.0
11691.0,Bloody Date,1.0,ONA,"Nov 29, 2006",UNKNOWN,UNKNOWN,Original,UNKNOWN,5.0,4.25,2750.0,134882.0,9214.0,2006.0
